,original,log,norm_0_1,diff1,log_diff1
1110,724.95,6.586102686959203,0.5367161051104306,-1.75,-0.0024110506633876483
1111,731.47,6.595056207999221,0.5454753076468377,6.519999999999982,0.00895352104001823
1112,732.07,6.595876137804507,0.5462813692299426,0.6000000000000227,0.0008199298052860016
1113,731.64,6.595288589707725,0.5457036917620508,-0.43000000000006366,-0.0005875480967816316
1114,733.14,6.597336679556486,0.547718845719813,1.5,0.0020480898487607035
1115,735.19,6.60012896920795,0.5504728894620885,2.050000000000068,0.0027922896514640527
1116,735.52,6.600577732057918,0.550916223332796,0.32999999999992724,0.00044876284996764326
1117,739.5,6.6059742821508545,0.5562630985007255,3.980000000000018,0.005396550092936714
1118,742.38,6.609861241453939,0.5601321940996293,2.8799999999999955,0.0038869593030845806
1119,743.43,6.6112746121740065,0.561542801870063,1.0499999999999545,0.0014133707200674195
1120,739.3,6.605703792563054,0.5559944113063573,-4.1299999999999955,-0.005570819610952071
1121,729.79,6.592756821524254,0.5432183352141438,-9.509999999999991,-0.012946971038800825
1122,728.88,6.591509109405603,0.541995808479768,-0.9099999999999682,-0.0012477121186504903
1123,734.25,6.5988495700787295,0.5492100596485572,5.3700000000000045,0.007340460673126437
1124,731.7,6.595370593889984,0.5457842979203613,-2.5499999999999545,-0.003478976188745264
1125,735.98,6.601202944446615,0.5515342038798432,4.279999999999973,0.005832350556630672
1126,735.84,6.601012703791613,0.5513461228437855,-0.13999999999998636,-0.0001902406550016167
1127,734.97,6.599829682053297,0.5501773335482831,-0.8700000000000045,-0.0011830217383161923
1128,729.35,6.5921537265322225,0.5426272233865335,-5.6200000000000045,-0.0076759555210745845
1129,718.85,6.577652712868601,0.528521145682197,-10.5,-0.014501013663621443
1130,708.79,6.563559290839203,0.5150061798054706,-10.06000000000006,-0.014093422029398006
1131,712.74,6.569116697529504,0.5203127518942448,3.9500000000000455,0.005557406690300581
1132,700.85,6.5522938841090665,0.5043392981890484,-11.889999999999986,-0.01682281342043712
1133,693.79,6.542169321056163,0.4948546402278468,-7.060000000000059,-0.010124563052903213
1134,702.68,6.554901596145182,0.5067977860175183,8.889999999999986,0.012732275089018863
1135,702.05,6.554004626560651,0.5059514213552583,-0.6299999999999955,-0.0008969695845308934
1136,704.01,6.556792560602613,0.5085845558600679,1.9600000000000364,0.0027879340419616483
1137,705.96,6.559558578664365,0.5112042560051588,1.9500000000000455,0.002766018061752362
1138,706.85,6.560818479313042,0.5123999140200979,0.8899999999999864,0.0012599006486766484
1139,703.59,6.556195800141595,0.5080203127518943,-3.259999999999991,-0.004622679171446542
1140,701.0,6.55250788703459,0.5045408135848246,-2.590000000000032,-0.003687913107005336
1141,706.53,6.560365664068072,0.5119700145091086,5.529999999999973,0.007857777033481561
1142,707.46,6.561681090816637,0.5132194099629213,0.9300000000000637,0.0013154267485653293
1143,706.83,6.5607901843665175,0.5123730453006612,-0.6299999999999955,-0.0008909064501194663
1144,709.59,6.564687338449621,0.516080928582944,2.759999999999991,0.003897154083103871
1145,719.35,6.5783480264830425,0.5291928636681178,9.759999999999991,0.013660688033421131
1146,721.56,6.581415534839477,0.5321618571658875,2.2099999999999227,0.003067508356434878
1147,721.36,6.581138319191651,0.5318931699715193,-0.1999999999999318,-0.00027721564782634545
1148,722.62,6.582883496160574,0.5335858992960396,1.259999999999991,0.0017451769689227348
1149,719.32,6.5783063212969966,0.5291525605889624,-3.2999999999999545,-0.004577174863577227
1150,712.77,6.5691587877288065,0.5203530549734001,-6.550000000000068,-0.009147533568190092
1151,715.03,6.5723244998557515,0.5233892202697621,2.259999999999991,0.0031657121269450528
1152,716.68,6.574629436931697,0.5256058896233007,1.6499999999999773,0.002304937075945368
1153,716.88,6.574908462575964,0.5258745768176689,0.20000000000004547,0.00027902564426707244
1154,715.66,6.573205193843576,0.5242355849320222,-1.2200000000000273,-0.0017032687323883522
1155,712.13,6.5682604790151595,0.5194932559514214,-3.5299999999999727,-0.004944714828416075
1156,712.43,6.568681661702354,0.519896286742974,0.2999999999999545,0.0004211826871944879
